custId,accountType,branchNumber,relatedCustomerId,maskedAccountNumber,type,openDate,id,balance,currency,maskedNumber
41b4c3ea-82dd-4e95-b0dc-58dad78b0b4e,bankAccounts_0,1080,41b4c3ea-82dd-4e95-b0dc-58dad78b0b4e,90***25,DDA,2018-03-01,9a21ddf3-8080-4ba5-913b-6509bfa6a68e,4031.02,CAD,
41b4c3ea-82dd-4e95-b0dc-58dad78b0b4e,bankAccounts_1,1080,41b4c3ea-82dd-4e95-b0dc-58dad78b0b4e,50***67,SDA,2018-03-01,fb2fd032-504e-4e90-b544-b0296f862833,10232.8,CAD,
41b4c3ea-82dd-4e95-b0dc-58dad78b0b4e,creditCardAccounts_0,,41b4c3ea-82dd-4e95-b0dc-58dad78b0b4e,,VISA,2018-03-01T00:00:00,522d8adc-ac45-4b96-947b-3b36db83e42b,503.29,CAD,77*************26
0fe1c830-c302-49c3-bb90-8636ff015ab1,bankAccounts_0,315,0fe1c830-c302-49c3-bb90-8636ff015ab1,08***10,DDA,2018-03-01,f793a91b-16e3-4faa-bd17-5bc76c024ceb,5804.5,CAD,
0fe1c830-c302-49c3-bb90-8636ff015ab1,bankAccounts_1,315,0fe1c830-c302-49c3-bb90-8636ff015ab1,75***26,SDA,2018-03-01,0030702e-938c-405a-bc83-2e13fb947bf2,3329.68,CAD,
0fe1c830-c302-49c3-bb90-8636ff015ab1,creditCardAccounts_0,,0fe1c830-c302-49c3-bb90-8636ff015ab1,,VISA,2018-03-01T00:00:00,5e58467e-4162-43f9-b05a-a7065a27dac7,128.06,CAD,44*************58
2d0e721a-8603-418c-ad4c-6bf6e022508f,bankAccounts_0,1476,2d0e721a-8603-418c-ad4c-6bf6e022508f,87***98,DDA,2018-03-01,cf227794-0de3-4ea8-8bca-fde28ccf5360,3852.89,CAD,
2d0e721a-8603-418c-ad4c-6bf6e022508f,bankAccounts_1,1476,2d0e721a-8603-418c-ad4c-6bf6e022508f,30***14,SDA,2018-03-01,a916e0d3-c77f-44e0-8c4b-39a2ea292b05,2597.74,CAD,
2d0e721a-8603-418c-ad4c-6bf6e022508f,creditCardAccounts_0,,2d0e721a-8603-418c-ad4c-6bf6e022508f,,VISA,2018-03-01T00:00:00,d1de3c6c-a5c8-43c8-8d7a-08b1f4cd26df,151.58,CAD,80*************66
d23c69dd-94ac-4222-adca-384d34089bb7,bankAccounts_0,540,d23c69dd-94ac-4222-adca-384d34089bb7,70***21,DDA,2018-03-01,462eb314-6fe0-4291-ba06-48fa80b2a544,14.7,CAD,
d23c69dd-94ac-4222-adca-384d34089bb7,bankAccounts_1,540,d23c69dd-94ac-4222-adca-384d34089bb7,41***50,SDA,2018-03-01,71e19435-9bb9-4829-b4ed-583044ea35b7,29.4,CAD,
d23c69dd-94ac-4222-adca-384d34089bb7,creditCardAccounts_0,,d23c69dd-94ac-4222-adca-384d34089bb7,,VISA,2018-03-01T00:00:00,2d377fdf-3d50-4f52-a24b-fbc78f21120b,1373.38,CAD,65*************46
1bac9277-0a6f-4fe8-9e09-2186df0d6065,bankAccounts_0,326,1bac9277-0a6f-4fe8-9e09-2186df0d6065,54***48,DDA,2018-03-01,a9708615-c8a5-4bee-9f7c-9fe1ce6357a7,84935.92,CAD,
1bac9277-0a6f-4fe8-9e09-2186df0d6065,bankAccounts_1,326,1bac9277-0a6f-4fe8-9e09-2186df0d6065,00***51,SDA,2018-03-01,bed840bf-3c3f-48a3-8530-2e033bfa2669,53728.4,CAD,
1bac9277-0a6f-4fe8-9e09-2186df0d6065,creditCardAccounts_0,,1bac9277-0a6f-4fe8-9e09-2186df0d6065,,VISA,2018-03-01T00:00:00,0a2fa53f-b6f3-44b1-98ed-2f69e5a98a2c,1056.06,CAD,91*************66
6a2a8876-4cc9-4d1c-a909-72c34119b375,bankAccounts_0,1198,6a2a8876-4cc9-4d1c-a909-72c34119b375,88***76,DDA,2018-03-01,20a07760-28fc-4964-a6be-93ac5f011735,37275.86,CAD,
6a2a8876-4cc9-4d1c-a909-72c34119b375,bankAccounts_1,1198,6a2a8876-4cc9-4d1c-a909-72c34119b375,29***16,SDA,2018-03-01,cf7958ed-6cde-41ae-887f-66cb5521632b,30822.4,CAD,
6a2a8876-4cc9-4d1c-a909-72c34119b375,creditCardAccounts_0,,6a2a8876-4cc9-4d1c-a909-72c34119b375,,VISA,2018-03-01T00:00:00,127c862a-15e9-44e7-9e2c-281de0564cd2,1086.48,CAD,12*************86
def82978-8d8c-4c4a-9719-8917d919cd1d,bankAccounts_0,1529,def82978-8d8c-4c4a-9719-8917d919cd1d,04***42,SDA,2018-03-01,6328dcf3-3434-4f5f-90bc-62718f353b84,4091.86,CAD,
def82978-8d8c-4c4a-9719-8917d919cd1d,bankAccounts_1,1529,def82978-8d8c-4c4a-9719-8917d919cd1d,20***91,DDA,2018-03-01,81501d71-1431-46d2-9c9e-a16ea84090b8,1282.81,CAD,
def82978-8d8c-4c4a-9719-8917d919cd1d,creditCardAccounts_0,,def82978-8d8c-4c4a-9719-8917d919cd1d,,MC,2018-03-01T00:00:00,9bdcd914-7748-4742-93b2-87ad06356a7d,2373.58,CAD,69*************70
689f40d6-422e-43d6-bbc6-245e5490bb6a,bankAccounts_0,1550,689f40d6-422e-43d6-bbc6-245e5490bb6a,89***20,SDA,2018-03-01,75f18704-182d-42cf-ba07-c5e35a9cef50,13206.8,CAD,
689f40d6-422e-43d6-bbc6-245e5490bb6a,bankAccounts_1,1550,689f40d6-422e-43d6-bbc6-245e5490bb6a,74***74,DDA,2018-03-01,efc32aa6-5f89-4d15-92d0-cb39a213e6d0,7781.13,CAD,
689f40d6-422e-43d6-bbc6-245e5490bb6a,creditCardAccounts_0,,689f40d6-422e-43d6-bbc6-245e5490bb6a,,VISA,2018-03-01T00:00:00,d3ddf963-92b7-4d04-ad04-8c4596ee7889,516.2,CAD,88*************69
543b9341-17c6-4621-9f38-38022b3f2f11,bankAccounts_0,1476,543b9341-17c6-4621-9f38-38022b3f2f11,43***58,DDA,2018-03-01,c033b124-4f08-4a0a-a260-317dbacf88f2,1038.1,CAD,
543b9341-17c6-4621-9f38-38022b3f2f11,bankAccounts_1,1476,543b9341-17c6-4621-9f38-38022b3f2f11,75***27,SDA,2018-03-01,8eabaf40-4e6f-4967-a84e-de3a9092cdf0,7443.28,CAD,
543b9341-17c6-4621-9f38-38022b3f2f11,creditCardAccounts_0,,543b9341-17c6-4621-9f38-38022b3f2f11,,VISA,2018-03-01T00:00:00,ab7e5649-b307-41be-b505-d4a83a6cf8c0,1578.43,CAD,49*************89
6e167ce3-9453-4121-8c71-c8efdea20b0c,bankAccounts_0,1084,6e167ce3-9453-4121-8c71-c8efdea20b0c,84***43,DDA,2018-03-01,6b878ae7-773b-4d77-a6f1-90219f24539c,18209.61,CAD,
6e167ce3-9453-4121-8c71-c8efdea20b0c,bankAccounts_1,1084,6e167ce3-9453-4121-8c71-c8efdea20b0c,35***20,SDA,2018-03-01,23d98f5c-c0d7-4a07-a93f-a056215ab065,17713.76,CAD,
6e167ce3-9453-4121-8c71-c8efdea20b0c,creditCardAccounts_0,,6e167ce3-9453-4121-8c71-c8efdea20b0c,,VISA,2018-03-01T00:00:00,a40bb63f-fa5c-42b0-ac5c-25651e4c1fda,700.12,CAD,64*************68
a8147fa5-87dd-404e-bd4b-f680ff95f3a4,bankAccounts_0,1029,a8147fa5-87dd-404e-bd4b-f680ff95f3a4,59***55,DDA,2018-03-01,44d57195-d6b8-48d6-a237-899121735c65,80.58,CAD,
a8147fa5-87dd-404e-bd4b-f680ff95f3a4,bankAccounts_1,1029,a8147fa5-87dd-404e-bd4b-f680ff95f3a4,52***46,SDA,2018-03-01,6c22f269-127d-43bf-8b70-c1a569b05901,131.72,CAD,
42b7ba27-6c32-487d-9207-203f1f57d0c9,bankAccounts_0,1223,42b7ba27-6c32-487d-9207-203f1f57d0c9,98***36,SDA,2018-03-01,52296e6d-119a-4a95-9c9a-866daef2b8a2,2941.88,CAD,
42b7ba27-6c32-487d-9207-203f1f57d0c9,bankAccounts_1,1223,42b7ba27-6c32-487d-9207-203f1f57d0c9,28***84,DDA,2018-03-01,0ae4ac55-7d18-4013-88f4-8943f4bba0db,271.06,CAD,
42b7ba27-6c32-487d-9207-203f1f57d0c9,creditCardAccounts_0,,42b7ba27-6c32-487d-9207-203f1f57d0c9,,MC,2018-03-01T00:00:00,b684d2e6-8a3d-417b-8919-70f7e42b30eb,4107.72,CAD,79*************35
b79809cb-3ff2-4277-b47b-353d7e10a077,bankAccounts_0,1029,b79809cb-3ff2-4277-b47b-353d7e10a077,09***18,SDA,2018-03-01,7d05feb6-2834-49ed-9f7f-6c563f58169b,5169.22,CAD,
b79809cb-3ff2-4277-b47b-353d7e10a077,bankAccounts_1,1029,b79809cb-3ff2-4277-b47b-353d7e10a077,20***98,DDA,2018-03-01,661529b4-1e69-4ad4-9075-b88c19d70835,8858.68,CAD,
b79809cb-3ff2-4277-b47b-353d7e10a077,creditCardAccounts_0,,b79809cb-3ff2-4277-b47b-353d7e10a077,,VISA,2018-03-01T00:00:00,01e7d095-8c6e-4b9c-8ae6-f18281dfc293,119.05,CAD,10*************10
a2ea5db1-0d62-4e6b-a269-65ac6d56d453,bankAccounts_0,374,a2ea5db1-0d62-4e6b-a269-65ac6d56d453,36***72,SDA,2018-03-01,79605cfd-d4b0-4106-a1a5-4e363312dde7,5267.56,CAD,
a2ea5db1-0d62-4e6b-a269-65ac6d56d453,bankAccounts_1,374,a2ea5db1-0d62-4e6b-a269-65ac6d56d453,09***85,DDA,2018-03-01,34594e80-6580-4242-a64e-4474bfb492a1,8784.25,CAD,
a2ea5db1-0d62-4e6b-a269-65ac6d56d453,creditCardAccounts_0,,a2ea5db1-0d62-4e6b-a269-65ac6d56d453,,VISA,2018-03-01T00:00:00,f73d7192-67d7-4d21-9442-228b362aa380,87.9,CAD,59*************72
1b4efd2a-afff-4931-b0cc-bedded8c7faa,bankAccounts_0,12180,1b4efd2a-afff-4931-b0cc-bedded8c7faa,68***43,DDA,2018-03-01,d2796a5d-f79c-470f-b7f8-3042e5a9b9f2,16689.04,CAD,
1b4efd2a-afff-4931-b0cc-bedded8c7faa,bankAccounts_1,12180,1b4efd2a-afff-4931-b0cc-bedded8c7faa,77***17,SDA,2018-03-01,5763dd82-38f6-4c53-bcb2-3243662edc12,22231.24,CAD,
1b4efd2a-afff-4931-b0cc-bedded8c7faa,creditCardAccounts_0,,1b4efd2a-afff-4931-b0cc-bedded8c7faa,,VISA,2018-03-01T00:00:00,d9d7922b-c684-43b4-9e0e-91c702a0f3c0,742.17,CAD,98*************56
95aa21ea-4495-439d-8154-a89a5ea00941,bankAccounts_0,1636,95aa21ea-4495-439d-8154-a89a5ea00941,68***69,SDA,2018-03-01,3044e5ce-ffca-4da8-ba60-71117a5e18a3,57.14,CAD,
95aa21ea-4495-439d-8154-a89a5ea00941,bankAccounts_1,1636,95aa21ea-4495-439d-8154-a89a5ea00941,57***63,DDA,2018-03-01,5d7deb24-a713-4b69-b0ff-e1bdba928e1c,69.44,CAD,
78399d34-f38c-4b3c-93d6-1c9967c904a2,bankAccounts_0,12938,78399d34-f38c-4b3c-93d6-1c9967c904a2,01***17,DDA,2018-03-01,05c51b0a-f9e4-4011-abb2-82d92a6d7e6c,15494.74,CAD,
78399d34-f38c-4b3c-93d6-1c9967c904a2,bankAccounts_1,12938,78399d34-f38c-4b3c-93d6-1c9967c904a2,62***00,SDA,2018-03-01,eae959b1-c9bc-4baf-bc0e-65ea63ad613c,13589.2,CAD,
78399d34-f38c-4b3c-93d6-1c9967c904a2,creditCardAccounts_0,,78399d34-f38c-4b3c-93d6-1c9967c904a2,,VISA,2018-03-01T00:00:00,db41dba3-204d-4cea-a397-e267c661cc7e,769.92,CAD,79*************09
453c8bfc-5c1e-4d38-ac3e-b662b98efca3,bankAccounts_0,1336,453c8bfc-5c1e-4d38-ac3e-b662b98efca3,73***59,DDA,2018-03-01,3c38fd86-3760-4e36-b294-daa2f38c2eed,7394.54,CAD,
453c8bfc-5c1e-4d38-ac3e-b662b98efca3,bankAccounts_1,1336,453c8bfc-5c1e-4d38-ac3e-b662b98efca3,80***40,SDA,2018-03-01,331f0c3e-a2b9-4e32-a345-b3699d3a8339,4147.42,CAD,
4769673e-40b9-4974-8200-141b85f1ffb1,bankAccounts_0,1476,4769673e-40b9-4974-8200-141b85f1ffb1,34***86,DDA,2018-03-01,6ee57269-c1e7-45db-83f0-8366fc622190,30.38,CAD,
4769673e-40b9-4974-8200-141b85f1ffb1,bankAccounts_1,1476,4769673e-40b9-4974-8200-141b85f1ffb1,65***48,SDA,2018-03-01,def4d622-355b-4cc4-a93b-a5babf45c1a4,25.26,CAD,
865ab57d-93dc-44a7-9b26-b9038beec03b,bankAccounts_0,1029,865ab57d-93dc-44a7-9b26-b9038beec03b,14***32,SDA,2018-03-01,a94feb76-07b8-4029-ace8-471cd55bd58f,2996.24,CAD,
865ab57d-93dc-44a7-9b26-b9038beec03b,bankAccounts_1,1029,865ab57d-93dc-44a7-9b26-b9038beec03b,16***36,DDA,2018-03-01,4010c0d7-e88d-4fbf-9630-c26ddeb7f2f7,5673.07,CAD,
865ab57d-93dc-44a7-9b26-b9038beec03b,creditCardAccounts_0,,865ab57d-93dc-44a7-9b26-b9038beec03b,,VISA,2018-03-01T00:00:00,93fe165e-86d6-4370-9a98-d7f36fcea68a,84.07,CAD,91*************08
ef7956fa-8f7d-4f36-9c14-80e3a0b6896e,bankAccounts_0,48,ef7956fa-8f7d-4f36-9c14-80e3a0b6896e,08***69,DDA,2018-03-01,132b3233-d4a7-49b9-a829-ef98da5b5d8e,1114.99,CAD,
ef7956fa-8f7d-4f36-9c14-80e3a0b6896e,bankAccounts_1,48,ef7956fa-8f7d-4f36-9c14-80e3a0b6896e,96***98,SDA,2018-03-01,c8ea52ad-834e-4baf-8cac-b6e748a062ed,6727.14,CAD,
ef7956fa-8f7d-4f36-9c14-80e3a0b6896e,creditCardAccounts_0,,ef7956fa-8f7d-4f36-9c14-80e3a0b6896e,,VISA,2018-03-01T00:00:00,8b82dbe9-8151-4350-b4c2-d56014581b27,431.17,CAD,16*************78
1a4c6b77-fbeb-47ba-8d49-b46929ffabce,bankAccounts_0,1928,1a4c6b77-fbeb-47ba-8d49-b46929ffabce,38***91,DDA,2018-03-01,526bb65e-940d-49d9-bebb-d9ea1ca86705,54.42,CAD,
1a4c6b77-fbeb-47ba-8d49-b46929ffabce,bankAccounts_1,1928,1a4c6b77-fbeb-47ba-8d49-b46929ffabce,79***61,SDA,2018-03-01,895a451d-a464-40d9-a68d-eb0a0bb99261,108.84,CAD,
1a4c6b77-fbeb-47ba-8d49-b46929ffabce,creditCardAccounts_0,,1a4c6b77-fbeb-47ba-8d49-b46929ffabce,,VISA,2018-03-01T00:00:00,86014759-321f-4839-88c7-22879ae510cd,1341.15,CAD,93*************55
52e282e1-fc49-486a-9726-8c472efdc17a,bankAccounts_0,12831,52e282e1-fc49-486a-9726-8c472efdc17a,53***44,DDA,2018-03-01,578d8933-1eb5-4870-befd-1ac67b9b6592,24392.62,CAD,
52e282e1-fc49-486a-9726-8c472efdc17a,bankAccounts_1,12831,52e282e1-fc49-486a-9726-8c472efdc17a,90***72,SDA,2018-03-01,a53e104d-85df-40b4-b307-1c7242ca41da,17328.32,CAD,
52e282e1-fc49-486a-9726-8c472efdc17a,creditCardAccounts_0,,52e282e1-fc49-486a-9726-8c472efdc17a,,VISA,2018-03-01T00:00:00,25ed6d18-6cbb-4ede-aca3-46ca82f2687f,709.83,CAD,87*************74
bea42d36-d821-4860-915d-7bc6ca9c970c,bankAccounts_0,11634,bea42d36-d821-4860-915d-7bc6ca9c970c,53***04,DDA,2018-03-01,899149c1-12e7-4533-ba16-00dbde519d63,18564.71,CAD,
bea42d36-d821-4860-915d-7bc6ca9c970c,bankAccounts_1,11634,bea42d36-d821-4860-915d-7bc6ca9c970c,29***98,SDA,2018-03-01,e506de89-947a-4f1c-b8ee-a40a561b52af,14398.0,CAD,
bea42d36-d821-4860-915d-7bc6ca9c970c,creditCardAccounts_0,,bea42d36-d821-4860-915d-7bc6ca9c970c,,VISA,2018-03-01T00:00:00,dfd24672-de4e-4353-9648-73033e5e12cd,766.39,CAD,83*************82
0a8cdff8-542b-4f34-b94d-4439db7fbce3,bankAccounts_0,1529,0a8cdff8-542b-4f34-b94d-4439db7fbce3,12***03,DDA,2018-03-01,6bc90ed5-403b-440e-935f-551822a3cfea,2564.1,CAD,
0a8cdff8-542b-4f34-b94d-4439db7fbce3,bankAccounts_1,1529,0a8cdff8-542b-4f34-b94d-4439db7fbce3,14***28,SDA,2018-03-01,2967ecb3-f49e-4105-b52e-dda6aa143191,11909.3,CAD,
0a8cdff8-542b-4f34-b94d-4439db7fbce3,creditCardAccounts_0,,0a8cdff8-542b-4f34-b94d-4439db7fbce3,,VISA,2018-03-01T00:00:00,03e9731d-4274-4fdd-ae58-2cfb0cff2273,632.44,CAD,99*************90
dff401f4-d7db-42cb-b5fc-416d0f46facb,bankAccounts_0,1640,dff401f4-d7db-42cb-b5fc-416d0f46facb,15***35,SDA,2018-03-01,56ff8bfc-449b-46a9-8853-4d08601ccbc4,7117.68,CAD,
dff401f4-d7db-42cb-b5fc-416d0f46facb,bankAccounts_1,1640,dff401f4-d7db-42cb-b5fc-416d0f46facb,83***10,DDA,2018-03-01,ac21e852-a6f0-41bf-ac0e-7706642cdaa7,4729.33,CAD,
dff401f4-d7db-42cb-b5fc-416d0f46facb,creditCardAccounts_0,,dff401f4-d7db-42cb-b5fc-416d0f46facb,,VISA,2018-03-01T00:00:00,9bea903e-6c00-4610-9df3-03dcfa5387a2,809.28,CAD,02*************34
ccf37d7a-2ccf-42bf-b706-327f148277d3,bankAccounts_0,1640,ccf37d7a-2ccf-42bf-b706-327f148277d3,94***76,SDA,2018-03-01,d2fdc73e-f342-4ddc-8bc3-8cb211208862,5764.62,CAD,
ccf37d7a-2ccf-42bf-b706-327f148277d3,bankAccounts_1,1640,ccf37d7a-2ccf-42bf-b706-327f148277d3,79***17,DDA,2018-03-01,9fc9a930-149e-4a41-83b1-735b30a8e993,5044.24,CAD,
ccf37d7a-2ccf-42bf-b706-327f148277d3,creditCardAccounts_0,,ccf37d7a-2ccf-42bf-b706-327f148277d3,,VISA,2018-03-01T00:00:00,b27f7a8a-df78-45ad-a82f-c756d1c9f317,663.66,CAD,46*************38
e88a3d67-178d-4f66-b18b-08cd917e5aeb,bankAccounts_0,252,e88a3d67-178d-4f66-b18b-08cd917e5aeb,03***67,DDA,2018-03-01,93e018a5-e4ce-4d8a-aec8-5445d00f8da4,81417.23,CAD,
e88a3d67-178d-4f66-b18b-08cd917e5aeb,bankAccounts_1,252,e88a3d67-178d-4f66-b18b-08cd917e5aeb,97***18,SDA,2018-03-01,7afb4a10-4fec-42c0-b6f6-51e015932264,62898.0,CAD,
e88a3d67-178d-4f66-b18b-08cd917e5aeb,creditCardAccounts_0,,e88a3d67-178d-4f66-b18b-08cd917e5aeb,,VISA,2018-03-01T00:00:00,62bbe25c-ed9f-4dfd-ba99-e9e8eef0d9fc,767.33,CAD,22*************89
f8a61bdf-60eb-49ff-84e2-e7fa5110d425,bankAccounts_0,1864,f8a61bdf-60eb-49ff-84e2-e7fa5110d425,14***70,SDA,2018-03-01,87426262-5546-4b8f-b002-ae78c96d1722,14413.76,CAD,
f8a61bdf-60eb-49ff-84e2-e7fa5110d425,bankAccounts_1,1864,f8a61bdf-60eb-49ff-84e2-e7fa5110d425,10***52,DDA,2018-03-01,6962e2c7-9445-476d-989b-ed9707d75ced,8920.41,CAD,
f8a61bdf-60eb-49ff-84e2-e7fa5110d425,creditCardAccounts_0,,f8a61bdf-60eb-49ff-84e2-e7fa5110d425,,VISA,2018-03-01T00:00:00,36a2612a-8e56-4442-b76b-f5ea6156a1bf,730.81,CAD,63*************56
17d35692-aaf8-4ca9-9244-8e8eb7663140,bankAccounts_0,1084,17d35692-aaf8-4ca9-9244-8e8eb7663140,24***21,DDA,2018-03-01,9cf9be5f-e107-4382-9f54-47902716d85a,11525.39,CAD,
17d35692-aaf8-4ca9-9244-8e8eb7663140,bankAccounts_1,1084,17d35692-aaf8-4ca9-9244-8e8eb7663140,92***94,SDA,2018-03-01,c9d4acf6-b731-41f3-825a-649e1cede15e,14291.6,CAD,
17d35692-aaf8-4ca9-9244-8e8eb7663140,creditCardAccounts_0,,17d35692-aaf8-4ca9-9244-8e8eb7663140,,VISA,2018-03-01T00:00:00,1edaca06-2c8e-42b7-b505-d0a30efbc944,875.95,CAD,21*************02
e3af3e9a-358e-45e9-adf9-d850b985bb4a,bankAccounts_0,13189,e3af3e9a-358e-45e9-adf9-d850b985bb4a,15***76,DDA,2018-03-01,836c6fbc-1f06-41c6-98d5-8caca1bf9af7,2926.29,CAD,
e3af3e9a-358e-45e9-adf9-d850b985bb4a,bankAccounts_1,13189,e3af3e9a-358e-45e9-adf9-d850b985bb4a,59***30,SDA,2018-03-01,8c637da4-bdd9-42da-a4e3-1f1057ed73a2,10752.52,CAD,
e3af3e9a-358e-45e9-adf9-d850b985bb4a,creditCardAccounts_0,,e3af3e9a-358e-45e9-adf9-d850b985bb4a,,VISA,2018-03-01T00:00:00,e49835f7-e479-4d96-bf8b-18fab5c009c9,716.64,CAD,62*************47
c3d5a7d3-68a8-4d3b-8d50-eca9e453f64d,bankAccounts_0,11679,c3d5a7d3-68a8-4d3b-8d50-eca9e453f64d,38***92,SDA,2018-03-01,9354b589-effe-4eda-808e-8556ebc6138a,14041.6,CAD,
c3d5a7d3-68a8-4d3b-8d50-eca9e453f64d,bankAccounts_1,11679,c3d5a7d3-68a8-4d3b-8d50-eca9e453f64d,61***10,DDA,2018-03-01,5680f265-aef8-49cb-852e-449f1c77dfd3,9525.03,CAD,
c3d5a7d3-68a8-4d3b-8d50-eca9e453f64d,creditCardAccounts_0,,c3d5a7d3-68a8-4d3b-8d50-eca9e453f64d,,VISA,2018-03-01T00:00:00,560d3a4d-1b66-4b5c-b23d-0e580f22f511,598.93,CAD,97*************24
063b49b8-7753-4fc7-8e24-7d5589eabb82,bankAccounts_0,330,063b49b8-7753-4fc7-8e24-7d5589eabb82,08***62,DDA,2018-03-01,38d26ae8-a2dd-498d-a465-e7020458d2e0,4074.33,CAD,
063b49b8-7753-4fc7-8e24-7d5589eabb82,bankAccounts_1,330,063b49b8-7753-4fc7-8e24-7d5589eabb82,61***79,SDA,2018-03-01,660c7650-25c5-4849-8cee-0c74e767d27f,2517.08,CAD,
063b49b8-7753-4fc7-8e24-7d5589eabb82,creditCardAccounts_0,,063b49b8-7753-4fc7-8e24-7d5589eabb82,,VISA,2018-03-01T00:00:00,2928cde5-dd9f-41a7-a128-0c08d994ee3f,128.78,CAD,14*************48
8ccc05f8-cf72-4e5f-8861-c0b1e675f198,bankAccounts_0,1704,8ccc05f8-cf72-4e5f-8861-c0b1e675f198,15***40,SDA,2018-03-01,81db9374-0152-4351-b51b-283a05fab20b,11794.76,CAD,
8ccc05f8-cf72-4e5f-8861-c0b1e675f198,bankAccounts_1,1704,8ccc05f8-cf72-4e5f-8861-c0b1e675f198,37***94,DDA,2018-03-01,3a271e0c-b5da-426d-aca8-de29a35a0ffa,15730.09,CAD,
8ccc05f8-cf72-4e5f-8861-c0b1e675f198,creditCardAccounts_0,,8ccc05f8-cf72-4e5f-8861-c0b1e675f198,,VISA,2018-03-01T00:00:00,cf54852b-cf46-4d5e-9893-2d9efcc16ccc,661.47,CAD,79*************32
27dfa513-4236-481d-9055-d9517fa1ffbb,bankAccounts_0,1029,27dfa513-4236-481d-9055-d9517fa1ffbb,18***22,DDA,2018-03-01,67d200ee-f200-4b88-834f-0d10007cb232,18083.63,CAD,
27dfa513-4236-481d-9055-d9517fa1ffbb,bankAccounts_1,1029,27dfa513-4236-481d-9055-d9517fa1ffbb,34***01,SDA,2018-03-01,794fa2f3-2ec1-4809-bb63-1fa98a9c7019,17799.2,CAD,
27dfa513-4236-481d-9055-d9517fa1ffbb,creditCardAccounts_0,,27dfa513-4236-481d-9055-d9517fa1ffbb,,VISA,2018-03-01T00:00:00,fc77d726-8e98-47e6-8e9b-99398e9e979d,611.41,CAD,24*************84
d672fe8f-1c34-4c2f-96cf-da1bae144dc1,bankAccounts_0,1104,d672fe8f-1c34-4c2f-96cf-da1bae144dc1,32***55,SDA,2018-03-01,1eb3a6a8-b558-4be6-a77a-88e43a06a416,38405.76,CAD,
d672fe8f-1c34-4c2f-96cf-da1bae144dc1,bankAccounts_1,1104,d672fe8f-1c34-4c2f-96cf-da1bae144dc1,83***58,DDA,2018-03-01,a67a9357-f129-4865-8ea5-a713099c175f,60470.82,CAD,
d672fe8f-1c34-4c2f-96cf-da1bae144dc1,creditCardAccounts_0,,d672fe8f-1c34-4c2f-96cf-da1bae144dc1,,VISA,2018-03-01T00:00:00,f08bf321-5811-40e7-819f-0c47f43a3ef7,978.83,CAD,05*************55
a781e9fc-cfe6-4143-993a-25ca261e2ea7,bankAccounts_0,1740,a781e9fc-cfe6-4143-993a-25ca261e2ea7,47***73,DDA,2018-03-01,4d0de597-b57f-42c6-9e5f-1c39588bac79,32297.17,CAD,
a781e9fc-cfe6-4143-993a-25ca261e2ea7,bankAccounts_1,1740,a781e9fc-cfe6-4143-993a-25ca261e2ea7,04***64,SDA,2018-03-01,ccaefe04-eb23-4967-a18e-f7e4b0d41ca7,23170.64,CAD,
a781e9fc-cfe6-4143-993a-25ca261e2ea7,creditCardAccounts_0,,a781e9fc-cfe6-4143-993a-25ca261e2ea7,,VISA,2018-03-01T00:00:00,39eea291-d775-4048-ab49-664503e218b7,930.27,CAD,27*************17
8735a8aa-04da-4405-a6c4-eeef00c2bc69,bankAccounts_0,538,8735a8aa-04da-4405-a6c4-eeef00c2bc69,66***71,DDA,2018-03-01,a9a9b8c3-0e65-42c9-b30f-d92a6f3640b9,6181.41,CAD,
8735a8aa-04da-4405-a6c4-eeef00c2bc69,bankAccounts_1,538,8735a8aa-04da-4405-a6c4-eeef00c2bc69,52***94,SDA,2018-03-01,cd0c62d7-3e85-40ed-9f08-bf9f673cf7bd,5992.02,CAD,
8735a8aa-04da-4405-a6c4-eeef00c2bc69,creditCardAccounts_0,,8735a8aa-04da-4405-a6c4-eeef00c2bc69,,VISA,2018-03-01T00:00:00,e2206071-4ba2-445d-8b05-d04e125020a9,616.83,CAD,47*************90
f27125b2-df08-46e4-b458-99e9225d4355,bankAccounts_0,1929,f27125b2-df08-46e4-b458-99e9225d4355,48***62,SDA,2018-03-01,45be5995-6f60-4e4c-8b8d-fb69ce2c8095,25823.6,CAD,
f27125b2-df08-46e4-b458-99e9225d4355,bankAccounts_1,1929,f27125b2-df08-46e4-b458-99e9225d4355,73***96,DDA,2018-03-01,b0d1f731-03b0-4b7a-a4a8-5b3a517e89f4,34463.2,CAD,
f27125b2-df08-46e4-b458-99e9225d4355,creditCardAccounts_0,,f27125b2-df08-46e4-b458-99e9225d4355,,VISA,2018-03-01T00:00:00,be7a16e2-0f70-4512-9276-9c243bf968cd,893.68,CAD,37*************17
c72c66da-aadd-4d50-99ad-517e6a4a1a96,bankAccounts_0,11572,c72c66da-aadd-4d50-99ad-517e6a4a1a96,61***71,SDA,2018-03-01,a248e082-832f-4fda-8eba-4058961bf941,93.12,CAD,
c72c66da-aadd-4d50-99ad-517e6a4a1a96,bankAccounts_1,11572,c72c66da-aadd-4d50-99ad-517e6a4a1a96,94***52,DDA,2018-03-01,c130c400-920d-4ff6-9aec-4aa197413dbc,34.4,CAD,
