id,type,givenName,surname,age,gender,birthDate,relationshipStatus,habitationStatus,postalCode,workActivity,occupationIndustry,totalIncome,otherName,schoolAttendance,maidenName
fd2b718e-cdb5-4086-a1e2-b851fcfaa3a0,Personal,Dede,Maginn,34,Female,1985-04-04,Single,With Spouse,M4J 2L9,,,,,,
e34ebf39-c20c-4507-9dde-0bca70c39757,Personal,Melani,Sarsfield,50,Female,1968-12-25,Single,With Spouse,M2H 2N9,parttime,"5413 Architectural, engineering and related services",26791.6,,,
18a2e962-3591-45a9-bef1-7b8edea2b33a,Personal,Lita,Sessum,37,Female,1982-09-17,Single,With Spouse,M2N 2A1,,,,,,
fae018c2-29d6-4895-bca4-3d3c139786d2,Personal,Victor,Munyon,44,Male,1974-11-21,Divorced,With Spouse,M3N 1J1,fulltime,6220 Hospitals (6221 to 6223),38744.2,,,
c2c6ab8a-69d0-47ba-b572-f8e9c7f3a6ae,Personal,Verna,Scozzari,45,Female,1973-10-22,Single,With Spouse,M5C 2R7,fulltime,8133 Social advocacy organizations,80017.3,,,
3464ecd2-7747-4535-b6e0-a44bce0b1c5a,Personal,Clayton,Arms,15,Male,2004-04-03,Single,With Parent,M3J 1L9,,,,,Middle,
f67542bd-38fc-40a5-9b09-9bbe051004ab,Personal,Stone,Goulbourne,41,Male,1977-12-26,Divorced,With Spouse,M4K 3M7,fulltime,"5413 Architectural, engineering and related services",101457.4,,,
1368c75c-0907-4bec-8c8f-871f112feb58,Personal,Koby,Debrito,35,Male,1984-01-30,Single,With Spouse,M6R 1G8,fulltime,5232 Securities and commodity exchanges,24914.0,Ace,,
af713d2a-f303-42d5-a9b5-1f4740cdd566,Personal,Clemencia,Stroh,15,Female,2003-10-21,Single,With Parent,M6E 1Y7,,,,,Secondary,
e76bc289-0479-4a94-b441-7b9e9492e23d,Personal,Misha,Schuble,38,Female,1981-04-04,Single,With Spouse,M8Y 1R8,fulltime,3114 Fruit and vegetable preserving and specialty food manufacturing,24886.0,Jutta,,
edaefc0d-c415-41b8-b3c2-8858eaa5d653,Personal,Priya,Diewold,45,Female,1974-07-13,Single,With Spouse,M2R 0A5,parttime,5179 Other telecommunications,29425.0,,,
351912db-964d-4765-a215-2d2f651d39e0,Personal,Hester,Casaliggi,47,Female,1971-10-21,Single,With Spouse,M6G 2H6,fulltime,7221 Full-service restaurants,45939.3,,,
d7fa129e-aa10-4fcb-86ee-0429a67ea3e2,Personal,Xander,Spitznogle,56,Other,1963-05-07,Divorced,With Spouse,M2R 3P6,parttime,9112-9119 Other federal services,24971.1,Darrin,,
c04d00b7-8530-436b-98c2-902a928d979a,Personal,Klay,Mainord,15,Male,2003-12-25,Single,With Parent,M4J 1X6,,,,,Secondary,
a80aa43a-e81a-44b9-a00e-e35fa3217fa7,Personal,Wiley,Schwenck,29,Male,1990-08-15,Single,With Spouse,M5M 1A7,parttime,9120 Provincial and territorial public administration (9121 to 9129),14807.43,,Apprenticeship,
3af03b30-ffe2-4e54-9b0e-8e1ab045fc9f,Personal,Deangelo,Schamberger,43,Male,1975-11-22,Divorced,With Spouse,M6G 3K1,parttime,4481 Clothing stores,31499.6,,,
072623ff-c741-4698-a59a-be531da72101,Personal,Lilla,Tudela,22,Female,1996-12-27,Single,With Spouse,M8X 2X8,parttime,4539 Other miscellaneous store retailers,16396.05,Christinia,College,
52969d02-00f8-4251-9302-cefd509dc700,Personal,Hayley,Umphrey,28,Female,1991-01-29,Single,With Spouse,M8W 1K8,parttime,"5416 Management, scientific and technical consulting services",13239.27,,Apprenticeship,
14d66192-ccf2-438c-810b-fe6fdb6bcad2,Personal,Amity,Mccalment,43,Female,1976-04-05,Single,With Spouse,M9W 2W6,fulltime,"4532 Office supplies, stationery and gift stores",58098.7,,,
de355bb6-4334-4c99-9abe-ecbe70e7a679,Personal,Penny,Halleen,52,Female,1966-11-22,Separated,With Spouse,M2M 3T8,fulltime,"5412 Accounting, tax preparation, bookkeeping and payroll services",41922.1,,,
a3688c1d-218b-440a-b0af-4fbf24dfff73,Personal,Asher,Jeffery,25,Male,1994-06-08,Single,With Parent,M6R 2C4,parttime,5415 Computer systems design and related services,2255.88,,Apprenticeship,
480d34b6-d0bf-4d1b-8070-b4751b011ee7,Personal,Danny,Kistler,50,Male,1968-11-22,Single,With Spouse,M4L 3Y8,fulltime,5122 Sound recording industries,57601.5,,,
493e4e11-c850-4234-a17c-1da2466f0cc4,Personal,Gisselle,Sorber,27,Female,1991-11-23,Single,With Parent,M6M 1Y8,parttime,4143 Home furnishings wholesaler-distributors,5822.85,,Apprenticeship,
c185b388-2b39-42ad-9479-4ae32c689391,Personal,Luetta,Gerbs,26,Female,1993-03-01,Single,With Spouse,M5A 2N2,parttime,6111 Elementary and secondary schools,7786.68,,Apprenticeship,
dfa2e262-4448-4c2e-a8a9-83baa71e9f4b,Personal,Bryon,Kronstedt,34,Male,1985-02-28,Single,With Spouse,M5V 3T5,fulltime,3118 Bakeries and tortilla manufacturing,63550.0,,,
267e3639-a083-4cc2-a89e-712792317bbd,Personal,Charles,Mohamad,47,Male,1972-08-16,Single,With Spouse,M5N 1J8,fulltime,6220 Hospitals (6221 to 6223),113044.8,,,
6ce55407-fceb-439f-8e04-6f5cc3681fe2,Personal,Glenda,Figuera,46,Female,1973-04-05,Single,With Spouse,M6E 2G5,parttime,3353 Electrical equipment manufacturing,30308.3,,,
3ae0aae0-e864-4963-83de-9fd8d0294a72,Personal,Charlotte,Grasty,34,Female,1985-06-09,Single,With Spouse,M5S 3E7,fulltime,"5419 Other professional, scientific and technical services",42057.0,,,
bd5e8ddc-ce97-4b3d-8ad6-623a6f1be54a,Personal,Ashley,Shank,31,Male,1987-12-26,Single,With Spouse,M6C 3X6,parttime,6113 Universities,14291.64,London,Apprenticeship,
d0f7b04b-2e9c-48e3-ad0f-d06e310efc51,Personal,Wallis,Santin,16,Female,2002-10-20,Single,With Parent,M1C 4P1,,,,,Secondary,
5d44026b-fc7d-45b5-acc5-a5d9888ce5d2,Personal,Lenore,Dimitt,19,Female,2000-09-16,Single,With Parent,M2M 4H9,,,,,Secondary,
42582ea3-aa1b-409c-9445-c760b370e11b,Personal,Wade,Weissenbach,31,Other,1988-08-16,Divorced,With Spouse,M4S 1R3,,,,Lon,Apprenticeship,
66f43614-a3d6-41ed-ad63-b8f8925837b7,Personal,Cary,Fay,17,Male,2001-12-27,Single,With Parent,M2J 4K3,,,,,Secondary,
8396719e-007f-4865-b504-ad9c180adf30,Personal,Quentin,Niquette,38,Male,1981-08-16,Single,With Spouse,M6H 3S8,fulltime,6111 Elementary and secondary schools,39467.0,,,
8bbc44ce-fd5c-4045-8a77-e643b49ebce2,Personal,Diedre,Ramey,29,Female,1990-03-01,Single,With Spouse,M1E 4S9,parttime,5221 Depository credit intermediation,16754.43,,Apprenticeship,
e20e5b2d-f1bc-4cf8-8741-562c35d9eb36,Personal,Darcel,Garney,23,Female,1996-05-07,Single,With Spouse,M9M 2B9,parttime,6211 Offices of physicians,12725.13,Oleta,College,
04980741-d879-4b4e-921a-aadd3ec18d55,Personal,Odis,Tawwab,23,Male,1996-02-29,Single,With Parent,M5T 1Y5,parttime,4921 Couriers,10292.37,,College,
29b41d5b-92fe-4e7b-8f68-dc8bf1e27184,Personal,Oberon,Sickle,46,Male,1973-08-17,Divorced,With Spouse,M6G 3E9,fulltime,5171 Wired telecommunications carriers,41240.1,,,
d2f38525-2c5e-4b36-8b2d-2057146c9a5f,Personal,Lucky,Schaeffler,35,Other,1984-02-28,Single,With Spouse,M2N 5A6,fulltime,3118 Bakeries and tortilla manufacturing,41883.0,,,
4dbb9651-e685-46fc-a760-2551048e3cc8,Personal,Laila,Greger,26,Other,1993-09-16,Single,With Spouse,M4V 1H7,fulltime,5221 Depository credit intermediation,27628.59,,Apprenticeship,
74b5e6e2-0d9b-43c7-afa2-087132999239,Personal,Leo,Nitsche,28,Male,1991-09-18,Single,With Spouse,M1R 1W3,parttime,5221 Depository credit intermediation,8862.81,,Apprenticeship,
3c5081ed-de7e-496f-a8b3-a5ddabf467f1,Personal,Altagracia,Spires,27,Female,1991-10-20,Single,With Spouse,M4G 1E5,fulltime,"5419 Other professional, scientific and technical services",38122.92,,Apprenticeship,
741a262a-2184-4fda-8a4c-1e3b92c97966,Personal,Lyla,Trahan,39,Other,1980-04-04,Single,With Spouse,M1B 3G2,fulltime,5617 Services to buildings and dwellings,22762.0,,,
2626239f-a1b5-4420-870d-cc1336ca25e2,Personal,Malory,Kennison,36,Other,1982-11-22,Single,With Spouse,M1R 1C6,fulltime,"4161 Electrical, plumbing, heating and air-conditioning equipment and supplies wholesaler-distributors",28955.0,,,
67a6c945-a158-49ba-8f41-1fc191806335,Personal,Ellsworth,Snaples,29,Other,1990-05-07,Single,With Spouse,M5M 2V7,fulltime,3339 Other general-purpose machinery manufacturing,21148.71,,Apprenticeship,
0f62e893-d9f6-496d-965e-9206fee622b5,Personal,Dante,Bueler,33,Male,1985-12-27,Single,With Spouse,M1B 5L5,fulltime,8141 Private households,41919.0,,,
b2214ed6-5bbf-43db-af54-c41c9c0ddd99,Personal,Karyn,Layland,32,Female,1987-07-11,Divorced,With Spouse,M9N 1J7,parttime,5411 Legal services,7187.07,,Apprenticeship,
ce802b40-bca3-46ef-88f8-3360428d429e,Personal,Ernie,Creswell,51,Male,1967-12-26,Single,With Spouse,M4K 2E7,parttime,4451 Grocery stores,22614.75,,,
2474bc59-b6be-4519-a424-ba17ce83c392,Personal,Milan,Wiebold,29,Male,1990-04-05,Single,With Parent,M2N 7G9,,,,,Apprenticeship,
cb1d4d7b-dfde-4af8-b26d-beaf7e3c6faf,Personal,Elon,Spiess,56,Male,1963-04-04,Divorced,With Spouse,M3H 4P4,fulltime,5241 Insurance carriers,48018.25,,,
070fcf0f-8740-4ff4-9d0f-d2c4019e0413,Personal,Otto,Savannah,19,Male,2000-08-16,Single,With Parent,M3L 2L7,,,,,Secondary,
225b9caa-e60f-48c2-a4c8-d1709cba7a5f,Personal,Naida,Capshaw,56,Other,1962-11-23,Divorced,With Spouse,M2R 3P6,parttime,6214 Out-patients care centres,24084.45,Eve,,
eb2d03cb-a3d2-4fab-946d-8ddb85820a50,Personal,Florance,Sanchz,35,Female,1984-08-15,Single,With Spouse,M1V 1W5,fulltime,"5242 Agencies, brokerages and other insurance related activities",28524.0,,,
d0a83928-b607-41d8-b078-7e689cb8c4a7,Personal,Tommie,Ryneer,45,Other,1974-05-09,Separated,With Spouse,M6R 2C4,parttime,5615 Travel arrangement and reservation services,8052.0,,,
5a9520cf-c071-4779-9031-7c7faaf069b7,Personal,Mervin,Pribish,54,Male,1965-08-16,Divorced,With Spouse,M9R 1Z9,fulltime,"5412 Accounting, tax preparation, bookkeeping and payroll services",49371.8,,,
d12be197-02d2-4f95-8690-c43b79ca738f,Personal,Temple,Borkoski,40,Female,1978-12-26,Single,With Spouse,M1L 2S4,fulltime,6220 Hospitals (6221 to 6223),41431.0,,,
6edd6b5c-4aec-458f-b79d-6a2d07e9d4cc,Personal,Rivka,Mcferron,28,Female,1991-01-29,Single,With Spouse,M4E 3H3,parttime,5614 Business support services,14799.18,Sun,Apprenticeship,
05590ce7-6d67-482f-83c7-5c7f850d2512,Personal,Wilber,Tango,22,Male,1997-09-18,Single,With Parent,M9M 1V5,,,,,College,
af314287-cb28-46cf-b245-d50fbe8328ce,Personal,Ozzie,Riffel,55,Male,1964-05-07,Divorced,With Spouse,M1V 4X8,parttime,3152 Cut and sew clothing manufacturing,22021.35,,,
88a85d50-6f5e-48d8-ac8d-823885ffb3e3,Personal,Linwood,Rosazza,52,Male,1967-08-15,Single,With Spouse,M3L 1L9,parttime,4451 Grocery stores,33621.4,,,
c78109ce-8855-457d-8004-607cf6b65615,Personal,Maranda,Rogalski,18,Female,2001-09-16,Single,With Parent,M6N 5C7,,,,,Secondary,
e10ac117-398e-4595-8056-ce0bccc11f58,Personal,Margherita,Rebera,35,Other,1984-01-28,Separated,With Spouse,M6G 2V5,fulltime,5221 Depository credit intermediation,50355.0,,,
eecb2ccb-e742-4cc4-a797-877fa0012063,Personal,Jerrold,Grumbine,26,Male,1993-02-28,Single,With Parent,M5T 2Y8,parttime,"8139 Business, professional, labour and other membership organizations",7104.24,Johan,Apprenticeship,
fb04f52e-ff38-4ffb-9c1d-b45fdcf89eeb,Personal,Russ,Guevara,38,Male,1981-03-01,Single,With Spouse,M8Y 1R8,fulltime,5221 Depository credit intermediation,24166.0,Oren,,
69328101-d02c-49fb-b65d-6b23aeb534bd,Personal,Leopold,Makanani,39,Male,1980-01-28,Divorced,With Spouse,M5P 3H5,fulltime,5221 Depository credit intermediation,35762.0,,,
5fbda3e0-cc5d-4c56-b484-85b8e185a217,Personal,Jamiya,Catherman,55,Female,1964-04-04,Divorced,With Spouse,M6N 1K9,parttime,"5418 Advertising, public relations, and related services",17866.4,,,
b403a11d-471e-423c-bcd3-dbc15b70c255,Personal,Shirley,Mckeand,28,Male,1991-04-04,Single,With Parent,M9P 1K8,parttime,5151 Radio and television broadcasting,14114.43,Sang,Apprenticeship,
3b4e9d81-dd38-43c2-9c25-e70e84a4d98c,Personal,Lorette,Petruso,36,Female,1983-05-08,Single,With Spouse,M1E 4P9,parttime,7223 Special food services,18339.0,Rene,,
99957c19-9466-43ee-93e9-f69742f7da7f,Personal,Harley,Wanta,30,Male,1989-06-08,Single,With Spouse,M9M 1J4,parttime,"4179 Other machinery, equipment and supplies wholesaler-distributors",11121.0,,Apprenticeship,
8ad35396-cd88-4cfd-8bff-becc00aea0cf,Personal,Nancy,Debell,33,Female,1986-04-03,Single,With Spouse,M4J 1Y3,fulltime,3363 Motor vehicle parts manufacturing,37595.0,,,
76851fa3-aac0-4889-8d1d-f3fa8b7cd7db,Personal,Stevie,Odenwald,28,Female,1991-09-18,Single,With Spouse,M4C 1Z1,parttime,"9130 Local, municipal and regional public administration (9131 and 9139)",8613.99,,Apprenticeship,
4d8fa515-63bf-43dd-a361-d75ea5a3cf31,Personal,Chantal,Birks,33,Female,1986-08-16,Single,With Spouse,M9R 1T2,fulltime,6111 Elementary and secondary schools,24881.0,,,
9a164131-4812-4693-ac02-38f6ce91f16d,Personal,Gage,Sticklen,29,Male,1990-07-12,Single,With Spouse,M5R 2E2,fulltime,4451 Grocery stores,21722.25,,Apprenticeship,
0a421b53-e6c9-483b-b212-a4f1bc78763f,Personal,Leonia,Waeyaert,37,Other,1982-06-09,Single,With Spouse,M6N 2N6,fulltime,"4191 Wholesale electronic markets, and agents and brokers",24031.0,,,
5ec9b97e-6966-4152-adba-a000d387d9a6,Personal,Anson,Croney,53,Male,1965-10-20,Single,With Spouse,M9V 1E5,parttime,"5242 Agencies, brokerages and other insurance related activities",21442.9,,,
0985a104-645c-4323-9637-3dbd5503a2e1,Personal,Albus,Alvacado,28,Other,1991-05-08,Single,With Spouse,M5T 2N4,parttime,"5413 Architectural, engineering and related services",7943.43,Shadrach,Apprenticeship,
1fbbd0b0-45a4-439e-add2-eea44a4faddd,Personal,Forest,Fauteux,47,Male,1972-09-16,Single,With Spouse,M3J 1L9,parttime,6111 Elementary and secondary schools,30617.4,,,
97cc88e5-e9a2-4d46-a70a-c89f2695e639,Personal,Reynaldo,Erazo,41,Male,1978-09-17,Single,With Spouse,M9V 3G9,fulltime,5312 Offices of real estate agents and brokers,34423.0,,,
2b69d0b7-323a-434f-93e0-65832cc25e6b,Personal,Aleshia,Eader,14,Female,2004-10-20,Single,With Parent,M5P 2Z5,,,,,Middle,
b94aaca7-383f-4332-ba08-54099895e2a5,Personal,Humphrey,Tamondong,34,Male,1984-12-25,Single,With Spouse,M5V 2Y4,fulltime,9120 Provincial and territorial public administration (9121 to 9129),39400.0,,,
7f8be8a2-3e5e-43aa-bca6-1469632ef776,Personal,Michel,Buchna,26,Female,1993-05-07,Single,With Spouse,M4P 1E4,parttime,5121 Motion picture and video industries,19157.82,,Apprenticeship,
c319f908-ecd8-418e-a191-af625cfe8def,Personal,Bobbie,Delton,27,Male,1991-11-23,Single,With Parent,M4L 3Y8,fulltime,4521 Department stores,20869.86,,Apprenticeship,
ded7ca1a-4d99-4d41-a151-1f37bf9d63c6,Personal,Athene,Large,27,Female,1992-06-08,Single,With Spouse,M2N 1Y7,parttime,7111 Performing arts companies,9334.05,,Apprenticeship,
373633b9-70a9-4b61-98df-9eac9e0b4d74,Personal,Rich,Falardeau,50,Male,1969-04-04,Divorced,With Spouse,M1E 4E2,fulltime,"4191 Wholesale electronic markets, and agents and brokers",71221.7,,,
7b288b88-b786-4fa2-814a-59800080f366,Personal,Prince,Moye,36,Male,1983-06-09,Single,With Spouse,M1B 3A9,fulltime,6111 Elementary and secondary schools,36049.0,Neal,,
7aa60104-12a3-4e0c-a6e2-865e69760382,Personal,Niesha,Wolfrum,24,Female,1995-08-15,Single,With Parent,M6R 2C8,parttime,9120 Provincial and territorial public administration (9121 to 9129),5091.57,Tulip,College,
a5b94507-796a-41e3-827f-c38effab638e,Personal,Petrina,Coin,40,Female,1979-05-07,Divorced,With Spouse,M1L 3A3,fulltime,8141 Private households,40905.0,,,
e08bb4d1-e7c2-4787-8632-b883eaec4565,Personal,Kyong,Varoz,20,Female,1998-10-21,Single,With Spouse,M5V 2Y4,parttime,5221 Depository credit intermediation,10273.89,,College,
9a3e1e0a-68ee-465c-9fbd-baf826b55c2e,Personal,Roxie,Munley,51,Female,1968-04-04,Divorced,With Spouse,M1B 2Z9,parttime,3231 Printing and related support activities,22898.7,,,
5fb5937c-5348-4be2-93f1-3f7f714fef27,Personal,Tawanna,Ferlenda,40,Female,1979-05-08,Single,With Spouse,M5P 3H5,fulltime,5221 Depository credit intermediation,37132.0,,,
d209bbff-e864-47db-afc6-95e44d545e9f,Personal,Ashley,Diltz,43,Female,1976-09-17,Single,With Spouse,M1N 2C4,fulltime,6113 Universities,57799.5,,,
1a8b1b3e-4eec-4b05-aa62-ee23d01a2f88,Personal,Sadie,Oyervides,32,Other,1987-05-09,Single,With Spouse,M6S 3C8,parttime,4452 Specialty food stores,11217.69,Kiana,Apprenticeship,
d15df250-fed2-4320-813c-811592dadc37,Personal,Wilber,Rehrer,34,Male,1985-01-30,Single,With Spouse,M6N 5C7,fulltime,2131 Support activities for mining and oil and gas extraction,51456.0,,,
3d679715-635a-4e63-bba6-8b6f9b7386b4,Personal,Lowell,Campagne,41,Male,1977-12-27,Divorced,With Spouse,M1C 3K7,fulltime,4931 Warehousing and storage,81038.1,,,
56b202a9-a828-445a-a663-b7dcfe03b532,Personal,Albany,Avellaneda,36,Male,1983-01-29,Single,With Spouse,M1X 1S6,fulltime,"4163 Lumber, millwork, hardware and other building supplies wholesaler-distributors",43847.0,,,
410dd5b9-8452-4613-8f27-ee4bf852fdd6,Personal,Hermione,Zavadoski,48,Female,1971-04-03,Divorced,With Spouse,M3N 1S5,parttime,5613 Employment services,24699.4,,,
0729bd29-4e2f-4f40-a9a4-b1e628b0a575,Personal,Dulcie,Saults,29,Female,1990-09-18,Single,With Spouse,M6J 3C9,parttime,6241 Individual and family services,14230.26,,Apprenticeship,
4962f94f-b030-4fc4-bcbc-e2c4d36251fc,Personal,Elane,Norals,26,Female,1993-04-04,Single,With Spouse,M8Z 3E4,fulltime,5615 Travel arrangement and reservation services,26662.35,,Apprenticeship,
09c01443-386c-47ab-ba42-e67e96f3c408,Personal,Emory,Smudrick,26,Male,1993-01-30,Single,With Spouse,M4J 1C6,parttime,5232 Securities and commodity exchanges,15050.97,,Apprenticeship,
00acedbb-43c7-41f2-9a52-b791c6fe7b70,Personal,Kylen,Humann,45,Male,1974-05-08,Single,With Spouse,M3B 2S1,parttime,8132 Grant-making and giving services,34592.8,,,
51a68200-bd96-4805-8f56-12a47935ae30,Personal,Barbera,Keddy,29,Female,1989-12-26,Single,With Spouse,M5T 1N9,parttime,4531 Florists,8835.09,Tailynn,Apprenticeship,
43716707-cdf4-4f86-a545-59925c962e2c,Personal,Tuan,Monday,24,Male,1995-03-01,Single,With Parent,M9W 2W6,,,,,Apprenticeship,
95d81215-c32e-477e-a126-49ce2cd37948,Personal,Shad,Pucci,39,Male,1979-10-20,Single,With Spouse,M8X 2K5,fulltime,"5412 Accounting, tax preparation, bookkeeping and payroll services",108490.0,,,
50d49702-28a2-4e75-868e-dd34242c09ef,Personal,Polly,Squines,24,Other,1994-12-26,Single,With Spouse,M6H 4H3,parttime,6211 Offices of physicians,13358.73,,Apprenticeship,
c0b6b065-e963-41e0-82ea-795ab61cdf54,Personal,Irmgard,Bartula,29,Female,1990-01-29,Single,With Spouse,M5J 3A4,parttime,9112-9119 Other federal services,13965.6,,Apprenticeship,
8b41f8c3-c964-41ef-b469-a7be198a19c5,Personal,Lebron,Pinilla,26,Male,1993-08-15,Single,With Parent,M3L 2L7,parttime,7211 Traveller accommodations,5551.26,,Apprenticeship,
d5396f56-6d8a-4c55-9acd-a77e5011a631,Personal,Buddy,Conway,32,Male,1987-05-06,Single,With Parent,M6N 4N9,parttime,5321 Automotive equipment rental and leasing,4127.64,,Apprenticeship,
05c91eb3-4e53-4de1-807a-685ee8eae92e,Personal,Corey,Salt,39,Male,1979-11-22,Single,With Spouse,M5B 2J7,fulltime,5611 Office administrative services,34743.0,,,
d75b2e63-5721-46ee-b8cf-07db4b4c0848,Personal,Broden,Nodurft,21,Male,1998-08-16,Single,With Parent,M5V 3T2,parttime,"4512 Book, periodical and musical stores",9166.08,,College,
3a02e606-086e-44d4-a7c1-41eeee143928,Personal,Britt,Kader,19,Female,1999-11-22,Single,With Parent,M5T 1Y5,,,,,Secondary,
74f5bb89-a7df-4035-84d4-ed6e9ecbd47c,Personal,Oma,Peckler,41,Female,1978-06-09,Single,With Spouse,M1N 3V2,fulltime,6241 Individual and family services,33705.0,,,
0533aea3-c693-46d6-9007-b3f391ca4a08,Personal,Lemuel,Badgley,35,Male,1984-05-07,Single,With Parent,M6N 1K9,parttime,"9130 Local, municipal and regional public administration (9131 and 9139)",18673.0,Syrus,,
9c928cec-9abe-42a1-a6db-13b83102bc19,Personal,Darrel,Kindrick,32,Male,1987-02-27,Single,With Spouse,M6M 2C7,fulltime,3329 Other fabricated metal product manufacturing,30706.0,,,
2ad5e348-0161-4d9d-88db-1e461bf2c924,Personal,Rudy,Blaisdell,18,Male,2001-04-04,Single,With Parent,M2N 7G6,,,,Dixon,Secondary,
8f04095b-11f4-4619-a2e5-1295d61e4d16,Personal,Love,Dooling,45,Female,1974-04-03,Single,With Spouse,M6N 2S1,parttime,5239 Other financial investment activities,14515.6,,,
60b1fa25-4198-4517-9337-8ba5da72721b,Personal,Afton,Usilton,31,Female,1988-08-16,Single,With Spouse,M9V 2W4,parttime,"4163 Lumber, millwork, hardware and other building supplies wholesaler-distributors",11707.74,,Apprenticeship,
924662c7-164f-4ba0-a2a4-c241f6a8f73f,Personal,Aliana,Persten,38,Female,1981-01-29,Single,With Spouse,M4V 1J9,fulltime,6220 Hospitals (6221 to 6223),65708.0,,,
ba81c121-343e-434d-8749-52013f5b458d,Personal,Craig,Gobeil,52,Male,1967-05-06,Divorced,With Spouse,M1B 2Z9,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",23425.5,,,
99d57e96-7923-4a95-b0ec-41173a9fd5d4,Personal,Wallis,Gherardi,60,Female,1959-09-16,Divorced,With Spouse,M1T 3P8,parttime,4521 Department stores,33885.9,,,
3d3521e5-85ae-4a08-a8bd-f6ee7ceca142,Personal,Fidela,Kimbrell,35,Female,1984-05-07,Single,With Spouse,M8Y 3A5,fulltime,"5416 Management, scientific and technical consulting services",52245.0,,,
66237f30-0855-4abf-858b-e78ba90b3ed2,Personal,Catalina,Montogomery,26,Other,1992-12-27,Single,With Parent,M4K 2E7,parttime,5221 Depository credit intermediation,6410.91,,Apprenticeship,
2c0f292c-1d83-4e53-aaa0-38f57f576233,Personal,Gerald,Dortch,38,Male,1981-03-01,Single,With Spouse,M2J 4S5,fulltime,5415 Computer systems design and related services,30541.0,,,
d99ed532-054f-454c-9f38-5876360f2fb7,Personal,Tamekia,Mylar,30,Female,1989-05-08,Single,With Spouse,M2N 6J4,parttime,"9130 Local, municipal and regional public administration (9131 and 9139)",8248.35,,Apprenticeship,
2af94676-0a19-4cf2-9c1e-d4edaec4d2d1,Personal,Thomasine,Stubbert,52,Female,1967-03-01,Divorced,With Spouse,M3H 4P4,fulltime,5221 Depository credit intermediation,54110.95,,,
f6c2e3f2-513e-4e63-a829-e2759eb530f0,Personal,Windsor,Manasares,44,Male,1974-11-22,Divorced,With Spouse,M6N 2S1,parttime,5415 Computer systems design and related services,16107.3,,,
022112ff-2242-470a-8da8-22cf3430490d,Personal,Llewelyn,Szwejbka,22,Male,1997-08-16,Single,With Parent,M6H 3A6,parttime,4451 Grocery stores,10112.19,,College,
627729dd-b1ed-422e-b7fe-917b69f854bf,Personal,Sharie,Goldhaber,24,Other,1995-02-28,Single,With Parent,M1K 4B2,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",6297.06,,Apprenticeship,
9f91cd9f-880c-4b33-8e46-33bdaf1dc5c0,Personal,Thor,Hardenburg,42,Other,1976-12-25,Single,With Spouse,M6R 2C4,parttime,6111 Elementary and secondary schools,8924.3,Elliott,,
08b36277-a366-423c-8fba-00d040d451fd,Personal,Zaida,Wininger,48,Female,1970-10-21,Divorced,With Spouse,M4L 3S6,fulltime,4911 Postal service,62262.2,,,
bcd5bb3b-7d1b-4aaf-bbe4-4351101d5220,Personal,Carys,Portsche,22,Female,1997-09-17,Single,With Spouse,M4P 3J2,parttime,4451 Grocery stores,13517.79,Fabienne,College,
5e9832ce-130b-4866-add5-10bb850d243e,Personal,Christin,Crosley,52,Female,1967-05-08,Divorced,With Spouse,M4B 1A6,fulltime,7221 Full-service restaurants,37043.8,,,
59cdbc06-7e02-494c-bf79-17a2f6e7c01e,Personal,Yanna,Dolinski,48,Other,1971-06-08,Divorced,With Spouse,M2R 2A4,parttime,9120 Provincial and territorial public administration (9121 to 9129),23769.9,,,
fae0a937-7f17-4b4d-9ede-e59bc8c34241,Personal,Effie,Purifoy,24,Other,1995-04-05,Single,With Spouse,M5T 2N4,parttime,6213 Offices of other health practitioners,8550.3,,College,
39c40bfb-7e61-4ce0-aab9-f11da02021e2,Personal,Zeph,Calogero,32,Male,1986-10-20,Single,With Spouse,M9V 2W4,fulltime,7222 Limited-service restaurants,30872.0,,,
ab539b7f-66df-4598-baf5-7d4e647aff16,Personal,Jessie,Mulhollen,39,Male,1979-12-25,Single,With Spouse,M1M 1Y5,fulltime,3152 Cut and sew clothing manufacturing,47643.0,,,
1321c267-8dc3-4be1-afeb-ce2deb4c238c,Personal,Jeffery,Seraiva,22,Other,1997-08-15,Single,With Parent,M4K 2E3,parttime,6113 Universities,8091.93,,College,
87e7c8c5-862c-40de-a1eb-c263d35eaf81,Personal,Reese,Swank,29,Male,1990-07-11,Single,With Parent,M6P 2W4,parttime,5415 Computer systems design and related services,14036.22,,Apprenticeship,
0a1681bf-f0e0-411c-95a2-64e9246bdfc3,Personal,Jack,Rickmon,23,Male,1996-05-08,Single,With Parent,M9W 2J6,parttime,6220 Hospitals (6221 to 6223),7562.61,Brody,College,
ae63fad8-79b4-4af3-8eb6-e820336634cc,Personal,Elease,Fredette,29,Other,1990-08-16,Single,With Spouse,M6P 1N9,parttime,4521 Department stores,13594.35,,Apprenticeship,
032b035d-169d-4b6b-a208-3d964168139d,Personal,Matthias,Silvaggio,45,Male,1973-10-21,Single,With Spouse,M3M 1J4,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",21294.9,,,
93a53df6-bdbb-4c8f-8182-e635bd7767d1,Personal,Cassian,Bullie,30,Male,1989-05-06,Single,With Parent,M1P 4T9,parttime,7211 Traveller accommodations,4953.96,,Apprenticeship,
